".model","armse","amae","amape","srmse","smae","smape","h","i"
"mint",2903.48457580839,2434.81449670175,23.8428515908162,5528.12855907563,4485.07922763864,11.2133730755968,4,144
"ols",3273.60395653222,2579.55214781202,33.6635714439715,6390.041912139,4918.18196565639,31.5886726749392,4,144
"wlss",3185.32501287728,2523.99272591657,26.677174528222,6308.76551466608,4867.00282763068,18.5175240480086,4,144
"wlsv",3175.19868682565,2506.57608040172,21.5970617514999,6365.7420760166,4890.39006615593,12.2756158016791,4,144
"base",3348.27528046421,2854.04267034651,22.1847026505788,6891.9248022507,5825.07728938223,16.5255955955994,4,145
"bu",3374.32825798468,2906.84571179924,22.1421525219108,6953.08440949893,5958.66056565743,16.442717505696,4,145
"mint",3473.19060753568,3031.01872560139,22.2227738035782,7254.76355358245,6327.36325626718,16.2885582500287,4,145
"ols",3541.25112209913,3088.24184282042,26.6509159935546,7197.91984690703,6199.89109730186,20.9509606103394,4,145
"wlss",3492.57428665705,3015.5281482345,32.1543991387571,7105.07032560437,6080.23727736912,30.3844535417415,4,145
"wlsv",3483.90535556733,3021.3722306361,22.1435717683469,7271.58762645408,6292.02092001595,16.2220106223985,4,145
"base",3049.58700902181,2546.60352897323,24.5612464890924,6170.91501569698,5003.56104657007,18.2227958119522,4,146
"bu",3084.73745740411,2593.51765126687,24.5935895149186,6267.6551459025,5138.59409451769,18.270915764859,4,146
"mint",3113.84406707234,2662.00429167594,24.2984320833948,6402.17946449224,5330.97469655937,17.483730965633,4,146
"ols",3281.91784853356,2758.58796377597,37.3619093387253,6506.39169451933,5388.14593474663,38.8549150205812,4,146
"wlss",3238.04206830662,2718.9564424314,36.4357586325518,6442.59490106431,5296.71461859004,38.4602804070999,4,146
"wlsv",3213.24160050943,2750.9658708898,24.6557196579617,6618.66214988968,5574.0055722141,18.1064083652304,4,146
"base",4216.35583883132,3874.74491691732,26.648376181633,9340.01808437413,8465.61899270151,17.6901053021719,4,147
"bu",4224.98085335405,3865.58575657687,26.7914486106209,9350.33661155757,8423.79841509462,17.8564723060962,4,147
"mint",4033.65823940015,3682.37645912637,26.0758758411267,8944.65139955048,8053.50555716844,16.8499313300704,4,147
"ols",4339.50642158401,3995.37790999,29.2266527290964,9544.22398034205,8676.25393932699,23.6047310581385,4,147
"wlss",4307.59277228815,3975.6022605596,32.3074443917928,9435.32834820816,8588.51642189152,28.2379203202381,4,147
"wlsv",4305.3955712728,3969.82736944272,26.8551856217892,9607.87898814229,8743.61247971583,17.9655550311493,4,147
"base",4807.07332780596,4230.74088760499,27.1417906052776,11596.3003149686,10096.2417767467,17.6807956346645,4,148
"bu",4808.36439214637,4246.02145800751,27.0194893156393,11599.0506336609,10146.8431837375,17.6099120335269,4,148
"mint",4580.9656720587,3978.64621290322,25.6745044705401,11098.2018735006,9543.80955203589,15.8366771695129,4,148
"ols",4913.10455487029,4369.54368130104,20.439611641083,11872.7230123714,10463.0066745443,11.3248409159626,4,148
"wlss",4957.10725590202,4395.00890483655,18.920873141232,11846.5882024005,10401.9156914758,6.87240630192847,4,148
"wlsv",4870.86601319805,4311.04535828357,27.2079143936386,11777.9373772462,10332.8013555019,17.7117691505309,4,148
"base",5465.3051530427,5022.29751226894,26.838231413026,13287.0057605488,12301.4416952844,16.2832532134578,4,149
"bu",5428.19550242505,4973.14337477625,26.8167261889077,13184.6658780285,12158.9957919444,16.2505175395541,4,149
"mint",4836.11413271626,4310.41966822504,25.1408365332653,11721.9377479703,10530.3111471304,14.4878485748167,4,149
"ols",5466.71645789474,5013.35880922509,39.7388633846613,13321.9267654545,12303.5990129143,47.5372869672602,4,149
"wlss",5483.89634731213,5037.46667966837,26.5215019074319,13389.1032270036,12354.5106434456,25.8730575318683,4,149
"wlsv",5379.8672029183,4912.46645912973,26.6751744216755,13061.6202815134,11999.0066135801,16.3145599440322,4,149
"base",6100.52328386104,5900.41276921882,26.0587954958235,14476.7495984581,14405.2843568914,13.7975417780184,4,150
"bu",6094.32244807505,5886.16344488504,26.2038943513714,14449.8788118651,14375.2215648597,14.1299637023984,4,150
"mint",6185.40614074071,5975.83251266031,25.8084653531071,14717.6141568626,14651.4783145068,13.09884354043,4,150
"ols",6300.63677586764,6100.23041422239,24.1626171551568,14808.7149123863,14728.4388385885,10.6308080757871,4,150
"wlss",6272.02654973517,6091.52304453632,29.0579892300415,14751.0374255355,14686.0824306812,19.3088196129396,4,150
"wlsv",6270.72405347455,6074.20488122966,26.2393752190333,14949.1272720111,14887.5010954688,13.9193354774639,4,150
"base",6734.8868891586,6595.18846858816,28.2515160614049,14218.2428713202,13954.9075819933,23.4943810182371,5,138
"bu",6717.11805912268,6583.94546518984,28.3978908695596,14157.5079142739,13912.5410388675,24.116020078911,5,138
"mint",6595.06183779079,6459.73690799848,27.7682289764947,14006.0870217504,13759.1151970852,26.5099505580364,5,138
"ols",6881.72566965739,6745.72453618805,49.9582531249869,14316.7678472051,14076.4286725654,64.1463837218635,5,138
"wlss",6829.85041066396,6690.38567584746,40.5591427375199,14233.2361149041,13979.0795253495,45.8032610484902,5,138
"wlsv",6826.36613780415,6700.42829210328,28.3188069108326,14435.4828355268,14211.5922146559,22.9881716232841,5,138
"base",5855.04453437108,5252.19720731551,28.9045196291282,12487.5468098296,11052.432099174,32.564199615011,5,139
"bu",5801.25225337955,5197.72963790101,28.7177508093058,12333.1096839515,10902.9423198868,31.9758738940387,5,139
"mint",5654.80931526954,5037.6748474012,28.8770722322143,12133.4218784772,10659.8535620385,36.4991575123507,5,139
"ols",5968.88113451992,5369.6660267881,24.3853870077366,12611.0400017448,11181.6309252971,16.2464214173767,5,139
"wlss",5939.01464957173,5326.22065721646,23.3600632860917,12554.6677296244,11101.0204245008,13.0529343364995,5,139
"wlsv",5924.4257227092,5314.8361684876,29.0551408934377,12649.5479098915,11201.5052363885,31.971809820192,5,139
"base",4402.50612295749,3592.27433788481,24.6305426762855,8970.57310939415,7047.251589518,18.6087366518616,5,140
"bu",4443.07844329232,3617.50146988982,24.7912173732049,9106.72703058537,7124.77180521317,19.0302181974277,5,140
"mint",3875.96267625405,3386.28128469215,28.7606725460001,7736.88751370947,6799.78092625153,31.5178552747179,5,140
"ols",4561.28428358014,3694.35659408882,68.5221711107986,9221.82398405335,7171.25321182298,140.070773502425,5,140
"wlss",4519.16922910998,3668.71984066971,43.6432063771672,9241.27271698226,7212.71194270732,74.4224340531542,5,140
"wlsv",4474.84026637829,3620.98621622998,24.9334267652594,9168.72260342334,7129.18897290874,19.2695802940804,5,140
"base",4284.98550641978,3483.61515767364,24.9730503068328,8876.78507814953,7003.41757514036,17.436682660686,5,141
"bu",4240.14758566199,3442.01824420871,24.8437532632216,8762.56212033103,6887.80802030919,17.6613554441499,5,141
"mint",4089.29094982592,3397.9771434785,26.7078592490428,8415.19746344289,6841.02214792117,22.9355244359586,5,141
"ols",4345.24820484608,3509.68969416691,33.8420774261608,8937.91889809528,6969.03225167364,41.4144236290871,5,141
"wlss",4326.50953588838,3499.04938684334,26.0646659920325,8916.06051053401,6978.27887270989,19.7415499326433,5,141
"wlsv",4340.37073475318,3478.89592407443,24.5939487160106,9027.20573996852,6980.28452373954,16.6028123214332,5,141
"base",2861.0030579451,2162.68733296006,21.6421980330106,5648.8207181356,4110.36863485653,13.2623748998219,5,142
"bu",2904.72806274162,2185.0604260301,21.7709640965961,5811.95770300637,4210.84292052858,13.8906305987003,5,142
"mint",2721.04396599875,2194.52743585775,24.9030198793203,5236.06692602923,4169.74256621307,19.6767427662999,5,142
"ols",3033.67769057718,2285.2049350506,36.059032570915,5921.25854095977,4244.64737118702,45.0764126826714,5,142
"wlss",3024.26355563014,2276.67379758152,28.9991371278209,5987.25388886677,4295.16482698335,30.1723379613925,5,142
"wlsv",3034.61721199236,2253.75271368814,22.059237831587,6110.60989040896,4348.3236584488,14.0659840569876,5,142
"base",2753.87185557147,2116.85248018709,21.2050563594301,5419.73004049128,4037.16520933739,11.5694041717157,5,143
"bu",2852.48221420586,2210.64668644363,21.2301029506515,5680.23349818192,4292.20159617202,11.5459218480308,5,143
"mint",2741.91961139135,2135.33279996179,22.4619437480735,5375.88760136018,4044.43798510191,12.4417631091652,5,143
"ols",2927.9412676523,2259.9829543573,30.1667426838559,5717.80770138542,4275.96358558546,32.6237744576012,5,143
"wlss",2884.22766883718,2201.03176133971,29.3644288370932,5693.90981654446,4199.13940170405,29.7130499483339,5,143
"wlsv",2865.48682178185,2165.09685572249,21.0189455581817,5754.25950449789,4187.03363911577,11.8267153912206,5,143
"base",3100.74122354286,2574.61835928022,22.5800169926806,6091.67000405521,4955.01681313436,13.1798103623245,5,144
"bu",3114.76256590946,2583.63972708779,22.55201782842,6139.44303806282,5000.16982675317,13.1766975755666,5,144
"mint",2875.6557447019,2501.19966222267,23.8368647868585,5462.62793371636,4666.74961050834,11.9934581208016,5,144
"ols",3284.90050207162,2724.87149918747,33.4872613841692,6375.98016752021,5179.77168253117,31.862941126011,5,144
"wlss",3231.64974536191,2685.17223870854,24.9630385127663,6341.98407574558,5201.32064213619,15.9583774153369,5,144
"wlsv",3251.14620632019,2706.78691830824,22.9792085007094,6474.36110241473,5289.20033995824,13.0864070651252,5,144
"base",3249.73945067201,2819.23893930991,23.007290635393,6618.87323660999,5677.97116408852,16.5090676348071,5,145
"bu",3196.36458494789,2769.23457827021,23.0270319010093,6453.64774039757,5529.89873661303,16.4884738711704,5,145
"mint",3354.43028820046,2952.00826196253,22.9647714336759,6895.52348335888,6037.56166255472,16.2454617786471,5,145
"ols",3377.81203680754,2973.1110766998,32.9974266889744,6724.00688843217,5880.52648578065,32.2938432645754,5,145
"wlss",3303.2050867845,2896.58994172275,31.3195580459256,6580.31827148737,5690.30786926664,28.8687745229587,5,145
"wlsv",3314.53792259307,2916.58676613769,23.2844122112913,6770.69985859936,5915.39268349847,16.4285881793178,5,145
"base",3800.8073592942,3191.40289479355,25.7938336469535,8419.07166024701,6928.35742338529,18.303700285016,5,146
"bu",3821.92272713542,3153.11472939849,25.854799545001,8471.09656213099,6807.9956490639,18.2014906159367,5,146
"mint",3838.83470969183,3224.52985025969,25.5651457699093,8603.86738460719,7048.68747527936,17.3405089125375,5,146
"ols",4000.4471307907,3364.25895682265,35.4817672085816,8685.92451518609,7160.37096988488,33.9003524666918,5,146
"wlss",3980.37817959558,3330.18336804636,38.5136240347316,8642.93328512211,7091.81826791657,40.8215128233202,5,146
"wlsv",3948.57043953751,3339.29477531321,26.1683674760602,8825.41399164296,7336.68061522306,18.4193187834333,5,146
"base",4842.93552770623,4377.71553104416,26.8893083831517,11279.592020222,10116.4993142873,16.9655143333595,5,147
"bu",4861.46392219043,4404.29242216314,27.0736055120796,11320.3296853807,10172.1548892103,17.1571902307458,5,147
"mint",4740.1333664051,4268.35588928445,26.4760166364961,11109.0715702698,9923.89817026685,15.9327274254874,5,147
"ols",5062.75265578229,4591.21351496461,32.824316020004,11657.4546580221,10465.1105161319,27.7548841718169,5,147
"wlss",5001.8710475363,4536.05872308587,34.9748913476894,11518.2828965602,10346.6981069812,32.7791803914784,5,147
"wlsv",4995.79378864179,4536.08020597559,27.0092246474719,11733.8703735222,10585.7626031236,17.4078990092785,5,147
"base",5118.94948775459,4614.47633873766,27.3103375335027,12134.3285298244,10928.9857322296,17.0521913048185,5,148
"bu",5115.91968650354,4620.55923365865,27.0958650711436,12115.306744286,10919.1611019221,16.8753088969226,5,148
"mint",4916.77938889279,4371.37072481144,25.6876136415511,11667.8941128337,10360.4716275498,15.0241965558985,5,148
"ols",5203.84086094473,4717.64999234841,20.0545685298308,12303.5088284585,11114.8554865444,9.69250589696622,5,148
"wlss",5217.50459335289,4717.06805348752,22.464488717745,12257.5268258364,11042.6027040457,9.036697519201,5,148
"wlsv",5215.7275129344,4721.72404883566,27.2216674819955,12366.126173229,11190.195305135,16.860909177297,5,148
"base",5720.67995420728,5277.20679155652,26.9586345573034,13452.4467194119,12586.4298530741,15.5832557939382,5,149
"bu",5735.11865864743,5302.12490975739,26.6898760504518,13501.5628128378,12662.2423901218,15.4160034304347,5,149
"mint",5199.22430312721,4719.53264678445,25.3745413912077,12098.7651246674,11181.6592579624,13.3361100317182,5,149
"ols",5776.53445052789,5351.76799239992,44.8840722341807,13503.6469387776,12646.2478706101,52.8266076299201,5,149
"wlss",5809.19575375119,5376.57935252075,28.1937187196492,13612.8152858541,12741.6052642004,25.1931326244075,5,149
"wlsv",5656.86017846116,5226.33128859392,26.744573509863,13259.0149664016,12441.0216336837,15.6807182304841,5,149
"base",6351.40105733875,6051.33703043085,27.0817234222711,13345.3275347846,12790.031245827,19.658994469392,6,137
"bu",6345.03281302298,6044.68512471896,27.3027123659404,13312.4208541217,12759.8959671462,20.2026078034218,6,137
"mint",6463.44958152045,6163.4402885893,27.5891398730343,13627.1550581025,13080.6335494943,20.8506373000053,6,137
"ols",6491.23607086521,6199.9346117544,32.3630113181489,13518.2522337127,12988.2694768023,24.7946472046061,6,137
"wlss",6459.3870054667,6150.8877817568,25.4458211734316,13483.1542651945,12912.209694384,10.7384768270166,6,137
"wlsv",6446.58960712289,6151.99367780497,27.4099874184161,13596.5319317589,13065.3972404011,20.2985635639411,6,137
"base",6181.09720659279,5649.23210696328,27.1157800306249,13008.4885044154,11787.3018855813,26.3580577354373,6,138
"bu",6185.07682556673,5667.77753367467,27.2745173311605,13028.545627631,11841.5356090745,26.3736758656048,6,138
"mint",6063.3675454299,5527.78597147821,27.7705907661207,12839.8775179227,11598.4582917476,30.6715609721319,6,138
"ols",6331.2404975942,5807.68715696348,55.6562194881868,13070.8285492934,11903.350230698,81.7075138097188,6,138
"wlss",6283.19251976315,5753.51950446607,39.0429049697163,13058.9393613381,11860.7742048353,45.1559950900329,6,138
"wlsv",6217.02625927063,5705.52719201595,27.3379903200488,13081.8100002931,11915.9191095412,26.0384966149445,6,138
"base",5403.39175783106,4491.74298559944,27.6148234394034,11342.2353187098,9178.1468870019,25.4190038359795,6,139
"bu",5347.90892938134,4462.68499287098,27.4449036726267,11196.1005632668,9095.01772350628,25.6111021875739,6,139
"mint",5256.67314891395,4360.90391830705,28.3115138417873,11101.998860095,8965.52424134024,30.6297922084458,6,139
"ols",5508.64674656196,4628.62193170949,23.7185217867372,11476.1194361176,9418.47090730295,12.5822756985443,6,139
"wlss",5494.1113617436,4601.51322587469,34.214031802663,11400.3273941934,9309.99497426241,35.7937025942424,6,139
"wlsv",5497.45777125872,4624.92505212098,27.9538785884451,11615.1177260713,9540.22145779866,26.0846293554003,6,139
"base",4340.89379678949,3646.85499343248,23.5408507318177,8938.71082848777,7333.80359644362,15.3029842909152,6,140
"bu",4316.25623717403,3640.91488334865,23.7639771382604,8868.73205790727,7320.51639559868,15.8718395520044,6,140
"mint",3711.9198174195,3271.22592013429,26.9167058558057,7446.87457457607,6633.919555669,29.058338025264,6,140
"ols",4488.16917114547,3745.07184355202,59.913758459665,9158.44828027513,7456.6914598905,112.146905743874,6,140
"wlss",4453.0571367882,3725.64694372164,44.5054732009737,9191.02720944818,7496.82757117338,79.3973412288415,6,140
"wlsv",4414.43909337995,3682.43298062027,23.2267959596099,9162.52100742912,7461.47040349653,14.8943493116283,6,140
"base",3881.39051299082,2984.10018383376,24.0707178237867,7916.18286457954,5876.53728962903,15.3014320678222,6,141
"bu",3866.69653356177,2988.21652902235,24.0703203686885,7860.03862046693,5866.85846326909,15.0748760935605,6,141
"mint",3729.35524277093,2900.93167892307,25.194883035319,7597.3908789856,5756.45635533217,19.3132320443653,6,141
"ols",4040.77626152529,3105.87773338598,25.6197996124525,8233.7224248587,6087.13348187801,19.3302240612536,6,141
"wlss",4008.86081008592,3075.59544106793,29.5923783376414,8113.56409935689,5980.64324954048,26.1575801742471,6,141
"wlsv",3997.20213334661,3059.7789131881,24.2174402544661,8250.12265944597,6087.14391898472,15.5207405964737,6,141
"base",3271.9201814128,2588.42883132573,22.4298963008761,6671.15220411923,5157.47438582083,13.4348593855788,6,142
"bu",3277.26170629737,2595.94172811901,22.3048741351181,6686.63825417266,5165.78953381111,13.003451006626,6,142
"mint",3108.01392413975,2585.17571040311,25.8184431915032,6204.13565419822,5096.06906884371,18.7714208537803,6,142
"ols",3505.45465961758,2797.91404767385,38.2402299621779,7022.4287283492,5435.15948076512,47.7347193387559,6,142
"wlss",3447.32442390495,2734.85630296305,33.1208573376702,6949.91046406321,5334.34847106173,36.1564351319141,6,142
"wlsv",3443.97695661777,2695.3384360704,22.6487259003204,7118.61038844153,5409.53089993497,13.0861050387097,6,142
"base",2861.44549817922,2315.42329402419,22.2524172460733,5599.5533705915,4446.39497391725,12.9611803644641,6,143
"bu",2892.81971593354,2337.41209978972,22.3065496170321,5680.83660251148,4499.66643438674,12.8138918739565,6,143
"mint",2796.43959298175,2290.04688997577,23.3080557652074,5451.35973420122,4362.76510124582,13.6419324133206,6,143
"ols",2977.21634317112,2396.03140392678,35.7682426257739,5771.31869534904,4549.74022393553,44.4159962783241,6,143
"wlss",2985.67808899706,2402.89070079914,28.36530806523,5820.78660594695,4589.84691893666,25.1402978249012,6,143
"wlsv",2939.32751399111,2351.47465813207,22.3632999940247,5816.71389054446,4553.67786660243,13.1927030765248,6,143
"base",2994.26591570994,2541.23689169815,23.2352742942455,5840.51499756344,4867.00839701235,13.6976201631015,6,144
"bu",2940.23412783648,2483.59077090673,23.1704130513547,5702.93221389171,4726.46112641254,13.7735604995485,6,144
"mint",2748.23932507655,2380.81959596657,23.8458420419939,5173.91381319159,4380.01930561998,12.4943331126767,6,144
"ols",3174.27948605927,2689.25437179898,30.9752440598665,6076.91442052979,5057.66587376132,26.8490238337977,6,144
"wlss",3118.75357226901,2621.65230183943,28.5622550894233,5982.95356614434,4909.19459103509,20.2168684436081,6,144
"wlsv",3130.2107678905,2652.16008901542,23.3937645045738,6159.36273600162,5122.36382655846,13.2465205213319,6,144
"base",3835.02652723883,3299.79002292134,24.7599924791681,8317.37832881004,7055.5047034694,16.6889892336281,6,145
"bu",3832.66008280159,3275.86761951922,24.5196257954445,8301.90881940655,6976.30007839212,16.4888213608798,6,145
"mint",3919.19205286588,3390.23341134825,24.6337921486009,8587.00743691017,7336.30986727122,16.4456184987574,6,145
"ols",3983.16190423613,3448.91371264107,38.3206078869609,8451.79167500122,7202.23083910042,39.1824703141515,6,145
"wlss",3925.98017791914,3390.69850944639,30.8178427223767,8402.77232641759,7134.30361881478,26.2345748046249,6,145
"wlsv",3915.11230429112,3381.04436670376,24.6731064471048,8567.08561632811,7303.52171948217,16.6162625398824,6,145
"base",4513.14853511563,3736.80174825249,26.1682739120592,10576.5898543423,8624.69771452111,17.5909287262148,6,146
"bu",4494.68873392853,3738.8319291285,26.1322442146363,10535.3365834448,8644.98584543044,17.6940048544133,6,146
"mint",4542.15479598783,3811.18890766246,26.0219406386374,10726.5292261369,8853.40669780282,17.0037897748955,6,146
"ols",4713.49445750541,3977.61536051463,41.5323907486752,10771.2642835621,8987.92685588584,45.1283183028945,6,146
"wlss",4636.85917800809,3908.35438775505,37.3070619277094,10680.7851154179,8890.19376381808,37.7084600986096,6,146
"wlsv",4627.86935327331,3912.1260898368,26.2022161732372,10918.6248054621,9133.23685064372,17.6795043248929,6,146
"base",5120.86276261009,4726.08870167729,27.2539083097508,11842.8925361851,10905.2293118238,16.372702208098,6,147
"bu",5123.61163962434,4687.84298813554,27.0586008791194,11868.4562183514,10814.988706241,16.3017852225719,6,147
"mint",5064.80118072835,4620.53880192322,26.569689283532,11816.2310623751,10738.0775751466,15.019776183008,6,147
"ols",5305.95776950675,4884.19524807126,34.9841354844082,12103.0628973517,11095.2782416979,33.1646633212893,6,147
"wlss",5266.22968269393,4853.852899368,35.6646600396945,12069.3036548662,11070.593275871,34.1143534225768,6,147
"wlsv",5237.87906587897,4817.98732452504,27.2530378949446,12189.6858929736,11196.2659390768,16.5916056008506,6,147
"base",5417.49199540221,4945.88659707291,27.2403974758469,12488.5517258243,11486.1041401919,15.9936896356255,6,148
"bu",5410.91502034177,4929.42482869729,27.3068317072187,12468.2008658081,11442.1436855975,16.0531276482264,6,148
"mint",5203.81481410643,4685.25259006771,25.9799073863044,12031.0567417561,10916.1672358941,14.363021076828,6,148
"ols",5559.68773900059,5090.16050979869,20.9532487442253,12812.8684269135,11762.6746571785,8.41447211520636,6,148
"wlss",5581.2363946618,5093.83388568838,19.8934670834312,12821.5108328605,11762.5511056309,6.87153659189226,6,148
"wlsv",5515.4506550918,5032.0460172059,27.2144908436569,12803.1279944572,11759.7153530795,16.1654388750622,6,148
"base",5926.58234395747,5513.79205668471,27.8218617624555,12438.9059143645,11596.7034788717,17.6323861686431,7,136
"bu",5913.68207333898,5507.92530017132,27.8150833715204,12403.3081025377,11581.6704322041,17.9100501146009,7,136
"mint",5804.49034188539,5412.34863288801,27.6274474421634,12229.4136517652,11439.6480018915,19.8896027354284,7,136
"ols",6029.50618221851,5607.83642208489,35.1618062342051,12661.719750252,11800.7895181446,40.479206127243,7,136
"wlss",6007.94609665293,5576.97377708199,28.9912122577922,12560.4351185168,11687.6510102855,21.0558325783471,7,136
"wlsv",5999.75942640357,5578.94781311104,27.9716340820528,12615.4249117824,11747.8106494489,17.5722312483518,7,136
"base",5924.92862536221,5349.48203345484,26.5711176440703,12414.0121572692,11186.2665343172,23.1255874706313,7,137
"bu",5876.83305083472,5300.30185680435,26.2647003588821,12291.0003633936,11049.2439744622,22.2607341710326,7,137
"mint",6016.70978036504,5444.22752443001,26.6031704472921,12672.4869886802,11436.0051594393,23.0440895173441,7,137
"ols",6030.04345822845,5448.12550000713,33.8484764888177,12470.832492107,11226.7535571733,28.1204935051325,7,137
"wlss",6006.7638351274,5436.52860789796,25.5764734853672,12534.1145572978,11303.0798153813,16.9620849090994,7,137
"wlsv",5987.07527616947,5421.70300591541,26.5575210328905,12581.9779426702,11373.390530212,22.9234003944408,7,137
"base",5786.62045809851,5001.04916299874,26.2416771047166,12047.2106020178,10264.9545238684,21.4686585271062,7,138
"bu",5765.96113487959,4982.1676165008,26.3160495010003,11999.1137616961,10222.736649345,21.4803023393375,7,138
"mint",5685.72011076413,4882.76741422981,27.3106596812805,11844.3367066146,10012.009630565,24.8655806226083,7,138
"ols",5910.03260930919,5113.53788423915,48.8572245758706,12132.4313358389,10382.970909325,67.2953166293414,7,138
"wlss",5834.00595081679,5049.76941587179,37.3999637697225,12044.4065703051,10295.1299909135,44.0927302309062,7,138
"wlsv",5856.19128651736,5079.41556775313,26.2227887775819,12233.3950161183,10476.4788159401,20.9443476372292,7,138
"base",5222.1250143729,4433.86837273843,26.5038339812466,10978.7155792853,9133.32062980613,21.8753444718646,7,139
"bu",5222.81617601859,4429.57295865035,26.1974158759292,10988.3940340085,9144.82859319764,21.8716418798227,7,139
"mint",5098.66750176695,4305.75192592104,27.5813916595737,10757.8675421908,8916.60247857991,27.3394005063422,7,139
"ols",5358.13200500532,4566.36971099934,30.5508001190663,11158.4535679509,9337.87496047419,27.1428641925013,7,139
"wlss",5349.58298841363,4565.09137853219,26.2092913216019,11204.62903604,9377.87462339967,15.5866704949639,7,139
"wlsv",5326.11591126437,4541.75529602825,26.7335851519006,11245.3151679004,9425.99731770974,22.2998123825412,7,139
"base",4049.31019309325,3216.16993599284,23.302647043715,8285.94147128703,6398.85838787899,14.8222704371709,7,140
"bu",4039.71165911375,3249.87938253074,23.3365445539469,8243.89875560875,6479.43219372309,14.4790967541681,7,140
"mint",3501.14209435231,2928.72830822692,25.6439889151307,6964.3836224367,5823.14549592965,23.941631304361,7,140
"ols",4180.04980385591,3344.54360887277,54.9759829215295,8497.74770636688,6623.90384620043,102.533871222348,7,140
"wlss",4138.63269290092,3318.64292483537,42.4083039020603,8479.30418519209,6638.07003555848,74.0872835928593,7,140
"wlsv",4103.8961708249,3274.8039695098,23.3355823754896,8429.43458333121,6565.03267840907,14.8457363863565,7,140
"base",4149.34034402627,3340.07692805333,24.5309501492917,8580.93035895181,6760.38713040975,14.726610097241,7,141
"bu",4114.22985188359,3310.30989709039,24.7106412680515,8493.53293428034,6684.16066919188,15.0453663538556,7,141
"mint",3955.01388777169,3207.50162252362,25.6544534788385,8144.61509433112,6486.48343048434,17.7797419756601,7,141
"ols",4259.72051370098,3411.00885791761,31.0099911542295,8760.96952557907,6843.29744867998,32.5023508358443,7,141
"wlss",4255.08516818299,3414.66032429387,27.6540477129284,8734.19975168084,6833.01236216777,20.2615786768241,7,141
"wlsv",4224.24345688957,3384.77742969198,24.589750176533,8808.73816970867,6895.71566348844,14.7387641473071,7,141
"base",3300.05982227934,2697.98767363981,23.2094431412817,6675.12221323112,5353.46951799897,13.9348199008425,7,142
"bu",3305.86804138428,2706.40263480422,23.0671639084652,6664.66941484062,5365.38027571733,13.6422799892445,7,142
"mint",3033.75702225266,2579.19743817955,25.359451230806,5956.4026740634,5020.46701658514,17.5738266478057,7,142
"ols",3554.96396340964,2927.20410778621,41.9772901983431,7040.95895089503,5656.9313840664,55.8184075389239,7,142
"wlss",3478.71787607354,2862.67118044958,27.032853799243,6975.78683959766,5616.95774433907,21.0365725195736,7,142
"wlsv",3489.64877767271,2831.07580436937,23.4241105328904,7165.68062004311,5690.39450526241,13.5804104464431,7,142
"base",2808.47736725052,2325.45168120439,23.0792580078719,5443.02017581126,4417.53574402619,13.9989233026738,7,143
"bu",2785.4358268226,2297.85883093592,22.7684748103466,5387.47110774396,4345.43179493092,13.5954313982658,7,143
"mint",2703.85913909005,2259.35185656823,23.3911047054923,5196.90705891729,4254.98001803512,13.7659465108121,7,143
"ols",2958.28760238744,2446.94426530473,34.4205195647596,5671.79805401393,4605.46658618421,39.8471946545684,7,143
"wlss",2922.96216967725,2398.39868112004,33.0343413841512,5587.0796109719,4483.63373352713,35.1683777812637,7,143
"wlsv",2894.85411552962,2375.12031149286,22.8119643250467,5676.82955761811,4554.57349544418,13.7173426497827,7,143
"base",3551.57166652188,2940.42951999912,24.4318825225403,7497.76478239678,6043.03729233511,14.0487157301636,7,144
"bu",3557.10098091612,2958.13167185036,24.283725766396,7547.56975359908,6115.16542522241,14.0010175002946,7,144
"mint",3289.19542231853,2753.06990162073,24.7463080678806,6846.68264135177,5559.07313227337,12.677609779161,7,144
"ols",3761.39355572286,3139.43007901896,32.177840975286,7758.08378187246,6299.82902135593,26.7321534721622,7,144
"wlss",3686.95262642814,3065.34497010559,27.2810064636855,7711.31738818275,6234.93229986519,17.5241438747775,7,144
"wlsv",3716.11496188087,3083.231702526,24.6762469456383,7909.80234995731,6392.49847597635,13.7708538103135,7,144
"base",4457.59571505272,3803.02608604063,25.1236945331555,10210.3022551208,8613.03172175551,16.1932042509104,7,145
"bu",4432.66799637132,3748.64910296749,24.9799857153465,10120.5016354447,8432.92885276725,16.1086519353517,7,145
"mint",4570.20883016223,3906.18932238623,25.0751385553945,10554.4075203763,8927.88837647303,16.1597549537708,7,145
"ols",4634.68973044096,3956.64047793631,35.406506767466,10385.2083932933,8721.89993726354,32.5618017906899,7,145
"wlss",4568.0703427466,3904.78412051269,32.284711092942,10342.4718230152,8713.91617767807,27.9477400021871,7,145
"wlsv",4560.89048378731,3894.99263571672,25.1523312669418,10502.1671643501,8874.72816119351,16.1363616104105,7,145
"base",4790.83764583144,4108.4131647522,26.2702840143856,11142.6925098224,9493.55330726022,16.8041175978899,7,146
"bu",4744.77025466858,4060.62589015123,26.3390533604333,11028.6699484688,9366.8307321125,17.0261546233967,7,146
"mint",4844.02413239146,4163.16890120348,26.1591901273948,11364.1647134829,9695.62668980331,16.3117054060603,7,146
"ols",4990.22915971174,4300.63087108663,42.1423429911072,11285.2831228437,9649.58749402111,45.2058864363673,7,146
"wlss",4939.53224476447,4240.30142165406,39.8757951348089,11280.0539821156,9618.84663333404,42.8817530833569,7,146
