".model","armse","amae","amape","srmse","smae","smape","h","i"
"mint",8414.32094873695,7148.15105107367,18.033006478781,11807.247621963,10062.843348836,7.62070361868413,4,144
"ols",9626.74889728003,7541.48598134218,18.8160626854219,14047.9931806363,11137.0153254291,10.7799412765782,4,144
"wlss",9353.98635230616,7352.70857926798,16.4396807699806,13797.863219346,11022.0324908579,7.52863527628136,4,144
"wlsv",9260.10352163344,7256.12984128393,16.2546085998044,13653.767946997,10866.5852701705,7.25137039505419,4,144
"base",10389.8803810043,9169.65924538649,15.7091354426441,16805.8561917418,14796.6086093784,14.3365294597374,4,145
"bu",9751.60050454258,8420.61943565208,15.2306617940279,15695.911811091,13490.4615834514,14.1048292652509,4,145
"mint",10056.7553390661,8796.02571720741,15.4484635261754,16209.0435113418,14143.703440282,14.1262783092511,4,145
"ols",10258.4886916384,8970.73665549919,16.8045141471997,16471.1069828175,14322.0425226529,15.8710267687788,4,145
"wlss",10103.8673077747,8789.20978875314,17.2711316551536,16085.0846089049,13843.3186102665,15.4886727416776,4,145
"wlsv",10081.4413569788,8764.93666267551,15.4123355944283,16286.7834239985,14102.4071733509,14.2579807228494,4,145
"base",9459.7097157816,8109.26822712597,16.2808542432172,15095.7474467498,12812.700336016,15.686582381995,4,146
"bu",8815.0506193436,7342.10172099112,15.602458340605,14031.5223485287,11516.6239698899,15.4803989614576,4,146
"mint",8915.91130719796,7458.68537181436,15.3431226617778,14186.3549065037,11717.5345366431,14.5445752826263,4,146
"ols",9430.28993365546,7935.80963014975,18.8047509018548,14695.4974952934,12225.9424412269,19.3481684975282,4,146
"wlss",9253.89313198855,7799.18429081159,17.4968550863515,14548.2652485098,12122.255951508,17.6393091650554,4,146
"wlsv",9219.86384930068,7802.23112356141,15.9765978964423,14698.9221811095,12291.0975364515,15.4952759609851,4,146
"base",12599.9736553022,11926.8853621571,17.863384923385,20536.0963395859,19398.4390794179,14.6128010855703,4,147
"bu",11904.7780151054,11185.9076649928,17.4109220421107,19335.6857386111,18134.1152970007,14.5444539439325,4,147
"mint",11333.5841481284,10612.0971468304,16.2875575102175,18287.6464378036,17155.9139662941,12.4789881816834,4,147
"ols",12232.6500126811,11582.9391513007,16.6937559054703,19914.7153975576,18835.8167328287,12.4571510911112,4,147
"wlss",12169.6511278624,11509.209029191,17.7845934039076,19791.2929502149,18673.6681575044,14.9033308765686,4,147
"wlsv",12175.7379861766,11512.662824337,17.6378396684229,19796.4535255546,18681.8544555866,14.47599989514,4,147
"base",14512.1047288864,13443.371078874,18.3669264217819,23614.4681460765,21875.0222560558,11.8432232106935,4,148
"bu",13530.0977395026,12360.3193759466,17.8221498082233,21836.2465942059,20016.0267739698,11.7487044244048,4,148
"mint",12855.2258583929,11543.1516598176,16.5328708510183,20562.152393105,18591.0343402169,9.16622576926731,4,148
"ols",13932.0992492176,12742.4699279773,10.8755490379576,22784.7113825201,21046.2654940112,5.3548854685237,4,148
"wlss",14019.9537675309,12876.5027253658,16.2262171496741,22656.7325305608,20928.9892189793,7.21367237790663,4,148
"wlsv",13706.9612454901,12567.5436046848,17.9204921347403,22171.3532659889,20355.6025997652,11.5729539295323,4,148
"base",16168.6750953265,15243.21664507,18.8617962994415,26370.1389168204,24926.1015086324,9.70851796764125,4,149
"bu",15575.6700583855,14608.3494146096,19.1582418552589,25210.8061269764,23709.5819994428,9.43700187306364,4,149
"mint",13808.2761195246,12676.8664114565,17.9682486715606,21741.0086468984,19990.274933511,3.6740543408284,4,149
"ols",15851.0118644993,14880.0956258385,16.9381953940373,25182.5306236089,23688.9902604533,4.1696335926129,4,149
"wlss",15921.7994069887,14930.8943237007,16.5933830659001,25532.0200888835,24009.23552248,2.37335489333252,4,149
"wlsv",15423.8688868283,14422.9836997411,18.8901253474396,24993.4214905033,23425.1219947805,9.52140710470702,4,149
"base",18530.0913624111,18400.6460941387,19.4562130454309,30233.896788677,30177.1594177814,5.38100379534638,4,150
"bu",17541.0842750818,17405.8680474906,19.1720401689532,28457.9378067234,28410.5857187525,4.62751066960843,4,150
"mint",17827.1337324084,17666.255251585,18.9565309689025,28873.3892407938,28831.906563084,3.78979810861921,4,150
"ols",18182.6044737423,18044.1464036031,18.3632448679482,29665.0359360419,29623.0893279938,4.54890913310281,4,150
"wlss",18121.7547707643,17995.2617140112,19.47107491735,29527.6816942535,29484.3201661321,5.66152912686824,4,150
"wlsv",18096.1181319803,17970.4220702512,19.3789401044417,29440.0232073482,29406.4132740933,5.0371303743311,4,150
"base",20314.6896734691,19943.8143935232,20.0777741736923,32767.6097104388,32293.4450289941,4.48355045725515,5,138
"bu",20066.0086483262,19702.5192692679,19.0974708231882,32526.5847056744,32081.5650412779,5.20686989029294,5,138
"mint",19691.2553292718,19320.7752368909,17.4403435015155,32166.5693570558,31711.3048313942,6.20174364614552,5,138
"ols",20577.5607015751,20230.2747303114,24.4687618334741,32784.3237436923,32328.8465755755,6.07723804416876,5,138
"wlss",20422.7993058212,20065.3683797727,22.4070332923546,32681.8633115117,32209.9769512292,4.11102482390795,5,138
"wlsv",20393.7816192604,20052.4539607188,19.5723055882678,33042.8265101612,32632.9459982645,5.22325562248925,5,138
"base",18126.7183767581,16393.1209029912,17.8325235700224,29009.1223922877,26241.0752291661,2.51228602782522,5,139
"bu",17311.2345720132,15568.7707629927,16.8985759372082,27851.6864316284,25009.3578060427,2.73817473460204,5,139
"mint",16869.2943193722,15087.2160703928,15.5749577816464,27323.3035730897,24389.1884354571,3.15727067003087,5,139
"ols",17805.9192012223,16098.160046632,17.6271311274023,28560.9043839179,25791.497583597,2.50339487040804,5,139
"wlss",17711.6806878878,15953.6010776087,17.2278720987304,28441.0385209396,25600.486072631,2.68525389943997,5,139
"wlsv",17681.7926678889,15915.3145130528,17.2067478747854,28425.5583547555,25557.1366027905,2.74995191055173,5,139
"base",13572.1492894366,10905.0401029129,16.2119492959797,21092.6019683108,16805.8426469412,3.46912269744514,5,140
"bu",13168.7721089131,10731.6666925701,16.0176437841864,20332.3220860504,16363.6098851674,3.53329736660909,5,140
"mint",11446.2431677973,9857.51173441545,15.8547291138792,17326.1315318776,15128.4319093267,4.05107178918661,5,140
"ols",13495.1217495015,10965.1757872665,18.2900372094625,20748.6289650926,16664.2716454319,4.02768826730674,5,140
"wlss",13359.4096410394,10864.7716167982,15.5218601095635,20762.9574414329,16732.076773289,3.30357436507687,5,140
"wlsv",13254.6596545292,10750.6976391001,16.1880474394217,20500.3033363317,16417.7148064941,3.64935010666032,5,140
"base",13002.7942608418,10482.8327778819,16.1396325313127,20086.5806894207,16079.4835813233,2.56799557693589,5,141
"bu",12553.887514984,10101.8928307907,15.8853576275737,19371.8162279235,15509.9884712987,2.67395983085795,5,141
"mint",12083.2068596139,9712.55639131004,15.9552402513848,18551.5890629426,14855.4082725673,3.22746102231643,5,141
"ols",12852.5751022293,10344.3316200686,17.2266074851226,19862.8884658119,15818.6133060291,3.65270786829237,5,141
"wlss",12806.4957387325,10283.6791596353,15.6604545408044,19842.102710589,15834.3087035613,2.36503760392319,5,141
"wlsv",12865.4192965325,10357.9957946133,16.0305898499729,19898.2285101558,15928.0103234347,2.52993871363319,5,141
"base",9114.09861767559,6746.85219309633,15.0336980893795,13467.6571899623,9901.94879414186,5.54508346776939,5,142
"bu",8466.80728573089,6049.71221835799,13.6377286915374,12609.7046543661,8969.84343380052,5.79665234383643,5,142
"mint",7906.12081379197,6311.66965689601,15.7895507453796,11234.5445529624,8986.01342502395,6.52158239262863,5,142
"ols",8878.51705983626,6336.82557029123,15.6387703277552,13100.2795805041,9266.46592381247,7.99898339592655,5,142
"wlss",8820.12868877712,6197.90814089397,13.9333961523672,13132.1441966118,9194.9788112144,6.04287548711244,5,142
"wlsv",8838.49333062392,6364.61041970316,14.0244687778343,13180.1665743675,9466.55476753409,5.61436845944599,5,142
"base",8553.10481005198,6087.7808973291,14.1099442909289,12828.6200669602,9088.28041347264,7.2191546479677,5,143
"bu",8243.99672138716,6096.09488894662,14.3153739382128,12172.9533718944,9062.73290895277,6.90260893684019,5,143
"mint",7905.97730855744,5969.47267723543,15.0705240849291,11443.9028491792,8625.07514052883,6.86549219232312,5,143
"ols",8401.19869091251,6088.46893908212,13.7207861230557,12617.1457708408,9201.16827672157,7.19533197973067,5,143
"wlss",8292.31782775824,5968.51834721929,13.9221460304793,12403.6911839879,8918.40589953293,7.29565073910586,5,143
"wlsv",8287.35041245347,5921.83998766721,14.0937938439113,12308.6627752756,8805.17507798999,7.24110960975209,5,143
"base",9876.22544174175,8198.07952959362,17.7140302022059,14602.925304739,12284.7493027801,7.67507320435415,5,144
"bu",9057.20737978759,7454.48976904251,15.9725453912929,13513.0189243418,11377.6757317291,8.69118749283309,5,144
"mint",8319.10263784878,7300.33919720983,17.3365933574836,11820.3645163726,10527.088946816,6.87905260785396,5,144
"ols",9640.65699686623,7923.4210830679,18.2330968312766,14207.4454312891,11953.9328006469,10.9505063885286,5,144
"wlss",9466.31701750211,7795.05242065021,16.8340036965128,14090.866976864,11885.1204788736,9.38815620293412,5,144
"wlsv",9437.8280802402,7770.9257338982,16.3911163376772,14080.5634394244,11869.8481996046,8.47373550723726,5,144
"base",9833.61409077107,8765.86262607039,15.6989074582717,15843.7660295958,14055.9956890037,14.1965806455904,5,145
"bu",9160.61602927617,7975.47347965845,15.1205571271728,14680.2582982633,12704.9783152971,14.1038267638237,5,145
"mint",9650.46593362308,8525.39054831359,15.5472752205956,15522.0725481407,13635.3082564116,14.1131874868298,5,145
"ols",9658.1860872937,8540.7951792452,16.7923643529204,15472.1354837331,13633.6722966169,17.070855943122,5,145
"wlss",9472.00202286587,8359.81488126625,16.7101411726365,15103.3915078751,13220.3896439925,15.8915742915801,5,145
"wlsv",9528.00153412124,8410.63210036117,15.4596509155412,15293.5656029581,13445.2364562268,14.1512023196608,5,145
"base",11322.5208374711,9822.96465730977,16.9229714636418,18335.7945690789,15796.3154999312,15.4913898291346,5,146
"bu",10711.1954620593,9049.38879949473,16.4535754326387,17295.7584931468,14451.4929965466,15.3071693376314,5,146
"mint",10757.4243973964,9155.08583828089,15.9219958327153,17406.4220990986,14684.0750341013,14.2765161420182,5,146
"ols",11317.2762825435,9703.83259794685,18.5918768278656,18093.9262281316,15408.1695343712,17.9100871995002,5,146
"wlss",11209.7598386021,9586.43223176402,18.414176157558,17892.7806597766,15208.3427243589,17.6747296069797,5,146
"wlsv",11125.6895073481,9564.31006213708,16.6826092191196,18031.7281347695,15368.087900001,15.4446430416366,5,146
"base",14437.5557476222,13594.557776541,18.6470226855524,23508.9375676606,22151.4373423464,12.5529590577637,5,147
"bu",13764.9302645108,12853.7903633772,18.5397309580183,22222.748185951,20825.7754788598,12.4216329351494,5,147
"mint",13401.5854125626,12435.960250883,17.6744816954015,21476.4624474748,20050.5590288052,9.88170411961325,5,147
"ols",14326.3953402689,13382.1551739303,18.8733114727283,23222.1177325487,21768.1108878254,13.1421817397273,5,147
"wlss",14157.8505079516,13253.121174024,19.409897727672,22894.3007169242,21420.5011013252,13.1385340319539,5,147
"wlsv",14165.1796291789,13268.3807994876,18.6883716428985,22952.2719114574,21544.4780502833,12.3496236036648,5,147
"base",15566.1503466561,14636.0739412872,19.21812747699,25325.2103009001,23843.3596774266,11.0540522536645,5,148
"bu",14611.4492291665,13545.2903107523,18.9691200342328,23531.9981071274,21891.0865749529,10.6780840024828,5,148
"mint",13985.8271393439,12781.6355968281,17.7686227003573,22362.1177549264,20550.1148736519,8.08312929701015,5,148
"ols",14931.2435743516,13854.3999323827,12.470953993242,24311.1867424072,22750.6145634777,5.22384115962594,5,148
"wlss",14941.1316043387,13852.926981749,17.7219079865449,24105.8473825498,22490.4156170389,7.8191243831013,5,148
"wlsv",14902.872667224,13858.4220405413,19.1428409981559,24052.1605632907,22423.6117724214,10.6525982394747,5,148
"base",17112.0626833313,16244.6148928172,18.1249269851713,28033.8810264816,26698.7161134986,7.49509482026735,5,149
"bu",16483.0388915065,15599.3762427137,18.581629445536,26762.1609913863,25424.9166907722,6.76101777826521,5,149
"mint",14860.477508744,13886.2640782825,17.482147412246,23559.9606916015,22105.6786700498,0.751567069444063,5,149
"ols",16809.2557006787,15897.6890371579,20.4106990682387,26529.5566076428,25167.4693794044,1.23618285770693,5,149
"wlss",16849.9041922733,15942.6653841162,17.6791203057233,27045.6706475669,25684.9812583323,2.27362925636434,5,149
"wlsv",16234.7047402798,15368.5512308535,18.2845143549176,26371.837719368,25056.111153372,6.73493419373424,5,149
"base",19465.9740719781,18637.9900647031,20.2486650645215,31395.2586998238,30160.591449139,5.2251345397789,6,137
"bu",18933.5493990399,18094.6229274322,20.1083565173446,30401.0890926659,29135.3848585489,4.35431447971012,6,137
"mint",19285.8910546846,18449.472232497,20.2207650653434,31027.9723138766,29769.6775174149,4.62912680423864,6,137
"ols",19371.1889263369,18569.3220797831,22.8727642660443,30976.3581136617,29739.7995383885,6.84413468390059,6,137
"wlss",19289.3133648589,18432.3248170746,21.4142379611649,30890.4818306124,29580.4354489657,4.94957612084625,6,137
"wlsv",19233.862728935,18416.3531143946,20.1989472459443,30943.9391451532,29712.0353024718,4.59239966116534,6,137
"base",18839.4154999258,17331.0168551355,17.7404208148051,30393.8777069962,28049.2945092264,3.84334410810052,6,138
"bu",18434.5955888592,16954.5473031777,17.0006065948284,29890.9520456579,27548.9056880656,4.18822320530784,6,138
"mint",18061.7491382489,16531.5625123462,15.9856680908188,29447.4888336732,26988.808651876,4.54236246384214,6,138
"ols",18885.769396743,17376.313527614,22.3614471756038,29986.4419839998,27691.2216077326,7.03794433312448,6,138
"wlss",18728.3040468155,17192.2531611694,18.8399926290711,30017.515426965,27680.5586509212,3.73341316356618,6,138
"wlsv",18533.5489436235,17066.0546021357,17.2308251895935,29983.8916350112,27682.5369606682,4.02748176139165,6,138
"base",16534.0918014626,13743.4600158791,16.952296391949,26169.5279998594,21579.1732125681,2.34795967212365,6,139
"bu",15914.8597016276,13283.0277400177,16.5401871793876,25219.350514046,20884.9199380454,2.38436658719974,6,139
"mint",15638.9849513776,13022.0836377309,15.9937847767921,24870.4770514705,20575.003206768,2.33774808992856,6,139
"ols",16393.9164322243,13646.8138578376,17.1441239323033,25989.7926700469,21437.906453429,2.20977335313393,6,139
"wlss",16354.4613176554,13576.8946853977,17.5994083934498,25766.0541621266,21223.5131266392,1.96941998782319,6,139
"wlsv",16360.6375821835,13601.9453701015,16.6981253015277,25967.5630817179,21423.6246128085,2.28179020490497,6,139
"base",13287.7143247599,11143.829738364,16.1187176686777,20716.4580337032,17397.5330362487,1.58755960796936,6,140
"bu",12799.29645925,10718.5302633649,16.0006945669332,19799.5624668748,16500.3804714783,2.11167987684746,6,140
"mint",10953.5957624702,9535.18929553238,14.7472754088353,16644.3071173771,14731.9662112978,3.11966090291997,6,140
"ols",13281.1883488812,11050.8192236818,17.5271757756757,20618.6689634896,17157.6499194836,3.75361110845028,6,140
"wlss",13177.3360546561,10994.9336706152,15.3585106167472,20580.3277042232,17176.7414618411,1.18175757832699,6,140
"wlsv",13079.0825854886,10918.0955376981,15.957730761596,20348.063416149,16945.3196732808,1.71982661179128,6,140
"base",12069.5500109697,9276.03552778201,15.8370217715952,18537.9416546452,14138.3854568868,4.0544335939348,6,141
"bu",11421.0001634595,8697.27940349821,15.4123688718459,17437.818678172,13238.5399127917,4.46612116107816,6,141
"mint",10991.7711993835,8235.98592666137,15.1705744740434,16724.8430702038,12442.3552875037,4.36391143850236,6,141
"ols",11933.0455828633,9162.58899889093,16.2044582099925,18323.7048956744,13935.3073400013,4.63108946246884,6,141
"wlss",11823.802864629,9017.97528727563,16.6673223678639,18031.3451002459,13592.1135255116,5.34668471042316,6,141
"wlsv",11811.32315464,9001.66374216589,15.5892726134152,18118.5125053574,13747.5628484153,4.30537470052555,6,141
"base",10584.444321591,8167.40367334935,16.2752623283878,16035.5461074044,12323.6507289671,5.7934794943338,6,142
"bu",9575.32395676282,7288.56785490504,14.6811450986808,14562.4703797211,11096.7919104907,6.50886507035899,6,142
"mint",9070.46663053058,7484.12854939098,16.6682569655002,13255.8965937141,10939.8168485646,6.0761292310811,6,142
"ols",10279.868790617,7905.44260164486,17.5343554003417,15532.2466967785,11934.668026303,10.0062089564169,6,142
"wlss",10084.2929183928,7658.88317012724,16.1244655555349,15312.780386961,11599.7583632033,8.18795545231004,6,142
"wlsv",10064.4756387342,7628.785732808,15.0435827621055,15338.4067219548,11632.7267198365,6.16946661068775,6,142
"base",8795.76520769874,6690.8595784763,14.5985255841064,13314.4740713653,10169.2247800566,8.33334227198199,6,143
"bu",8356.24356174064,6516.66507379934,14.7705207370031,12432.2227269861,9833.45642374999,8.19710430872154,6,143
"mint",8063.02680170082,6444.38527102177,15.130626178581,11808.5495440403,9569.57919258717,7.49874657230946,6,143
"ols",8552.67329925301,6545.04340325906,13.5452743610768,12991.6673987833,10072.1893491378,7.67024600682053,6,143
"wlss",8609.39925480681,6628.05703898783,14.697808974679,12929.7679908806,10044.34155853,8.34903840166054,6,143
"wlsv",8496.40126137808,6551.39870519403,14.711044010918,12707.7901874865,9906.42597146448,8.29411352188799,6,143
"base",9497.47022503927,8015.49686188849,17.8598706014139,13990.9673114136,11936.2105826385,8.38149540260684,6,144
"bu",8511.58034615001,7117.7108747367,15.7672231812489,12671.794998947,10836.7528957887,9.62490595074092,6,144
"mint",7932.66410937905,6936.2489547746,16.9884289714447,11214.4418707248,9903.84494250937,7.10073860503846,6,144
"ols",9275.08750106689,7815.07710471616,18.9605943814579,13716.5046794656,11775.2097673288,13.5220890498283,6,144
"wlss",9079.73610326627,7572.31333803806,17.2503615037785,13444.0055036564,11489.3476336275,10.9433892427151,6,144
"wlsv",9065.08387818676,7616.87296952665,16.4296117268241,13517.8640268082,11611.7347253901,9.29794113065724,6,144
"base",11391.9246888163,10137.1341887828,16.3055898250735,18540.485304417,16445.7463627438,14.4097283097467,6,145
"bu",10808.0377678855,9423.21812017561,15.7951620301306,17547.8857640327,15235.5186318146,14.417419760093,6,145
"mint",11077.4470061219,9777.3231693399,15.9694508356858,17999.0239130964,15832.4139378433,14.1478424207794,6,145
"ols",11226.4642142449,9968.07357268703,19.4665786033522,17974.6122684377,15842.9471060167,19.1625996063528,6,145
"wlss",11067.6712246054,9788.05294319525,17.0908563314167,17915.5294038996,15727.9210740387,15.5549736016921,6,145
"wlsv",11069.3657835894,9751.14905337618,15.9957628465816,17990.8881193538,15791.1411963537,14.31101353855,6,145
"base",13331.4141380158,11648.2332144755,17.7574263942203,21676.8592407893,18874.6085636056,14.0021893509746,6,146
"bu",12653.5706789246,10857.2369307087,17.3100151085576,20447.2399076198,17482.2510498929,13.54950898262,6,146
"mint",12806.1425521831,10972.1445234621,17.1030535057359,20689.7505506609,17683.1087309034,12.8162841228932,6,146
"ols",13285.6794735889,11549.6064185682,20.609047869139,21290.1328489403,18389.8761313705,17.8444055404198,6,146
"wlss",13062.8253300633,11310.5400185321,19.1947566712111,21051.1560683469,18111.4729538421,16.0987865727164,6,146
"wlsv",13074.8451321771,11312.9592501894,17.7560674029419,21164.196838998,18237.3773008042,13.6865683166288,6,146
"base",15327.3393872728,14540.3085833375,19.6700721440737,24893.3357645898,23646.6635674591,11.9540745781871,6,147
"bu",14667.2100941963,13759.510499208,19.3412005579258,23638.0695231761,22243.6573944164,11.202776767073,6,147
"mint",14508.1439043055,13547.1130542731,18.8713768275007,23250.3938452855,21818.4474358922,9.32421152716635,6,147
"ols",15179.9762898783,14300.6239837181,19.475834139849,24596.0824592067,23247.6814988619,11.8910157629375,6,147
"wlss",15051.2393990234,14206.8909915355,19.8051666872365,24400.7111052944,23081.8735829726,12.8499251315118,6,147
"wlsv",15011.6215141825,14156.4165358649,19.562424968707,24278.8360018889,22949.2879325414,11.5747018488784,6,147
"base",16597.0727962095,15667.8746940511,18.6863444848527,27117.1726740648,25640.4703679152,8.65592711283485,6,148
"bu",15501.5518968296,14478.2735981537,18.8237431519,25003.0424243007,23445.1634007786,8.15173886043347,6,148
"mint",14879.8056916598,13732.0143205544,17.5227447330522,23819.9318257539,22112.2350152654,4.9936816455624,6,148
"ols",16060.7823738165,14992.2007827259,14.6294200983367,26082.0799505019,24527.6107590475,4.03580989927302,6,148
"wlss",16061.2925146631,15020.5105388078,17.3134051432936,25986.8680075478,24434.5362043439,4.63326421307231,6,148
"wlsv",15820.7834132493,14796.2973359461,18.7132546856726,25607.6141676344,24024.6160734301,7.99042756496968,6,148
"base",18261.1033069242,16921.9630178588,20.5471218514568,29223.2693509176,27165.3665552657,6.12716724762903,7,136
"bu",17598.98872884,16397.2805490033,19.4034874272983,28253.722034013,26466.8732114845,6.49305481588522,7,136
"mint",17253.3230438216,16100.8781750496,17.9847732513748,27896.0509872791,26183.9474447031,6.44090071689244,7,136
"ols",17894.5714539385,16634.5925544641,16.2259899414249,29011.6834045921,27155.2822078416,5.20323926255993,7,136
"wlss",17879.07276382,16614.4217469474,19.565942190314,28691.915773967,26785.2456587099,6.06064353961462,7,136
"wlsv",17854.2171262846,16614.4744408146,19.8564207641447,28636.3192791831,26767.3811939911,6.41022750298165,7,136
"base",17925.4329394659,16335.3774124675,17.8538457236187,28956.6057268535,26442.2923413278,4.55399932135892,7,137
"bu",17503.5852971256,15858.470096907,17.8148897788018,28107.7435161897,25523.2415119173,3.78860608703198,7,137
"mint",17931.5000011998,16291.9771162526,18.1894422883279,28847.7346222172,26251.7092484912,3.96557573563203,7,137
"ols",17963.0933678901,16300.5771609119,21.5277106532934,28600.2224856843,26020.912872173,8.00304825464256,7,137
"wlss",17899.6600035216,16275.8574954406,18.8470223832838,28709.7868606623,26137.0518959499,4.14626094449353,7,137
"wlsv",17833.3493652969,16222.3341798882,17.9961943171418,28681.8706060301,26155.0646070031,3.9778002331697,7,137
"base",17357.3381849645,14918.4271728652,17.128579289172,27707.6322449625,23759.997889848,1.83759690319299,7,138
"bu",17162.7787286029,14694.5797565405,16.6716850621135,27493.0039065506,23478.0761991354,1.87996565495852,7,138
"mint",16914.0962774035,14472.1602265208,16.4178363200861,27104.96905582,23151.2608844761,1.98355325566602,7,138
"ols",17568.3318006508,15099.503863566,20.5814646168182,27826.8569108309,23860.8328739196,4.47942823208383,7,138
"wlss",17344.386600613,14853.9999306544,17.6753322469643,27632.0592059398,23618.2949852358,0.672663529884244,7,138
"wlsv",17434.7067075907,14959.7548428618,16.954199179462,27923.3068030181,23897.9841699584,1.91845353325979,7,138
"base",16163.9096188799,13687.9623993807,17.0970500498597,25628.6648875585,21606.7896263756,0.564302405685727,7,139
"bu",15535.2540120626,13111.4417896776,16.4503405898658,24657.2809812772,20761.377238605,0.197967627682017,7,139
"mint",15160.2187312619,12763.8906595057,15.8858816167253,24076.876127587,20274.2933730573,0.528005355701342,7,139
"ols",15921.9229070427,13496.4870691929,17.5473870637323,25235.1126828637,21282.9255050242,0.736269135545937,7,139
"wlss",15917.9724691313,13459.077877425,17.0517878760731,25196.2639310161,21266.1560976875,0.223939213289444,7,139
"wlsv",15852.7818767355,13385.4490248186,16.7720123975076,25162.5924664202,21183.6004496548,0.228000703366291,7,139
"base",12392.459201408,9946.67053247288,15.960180792239,19174.6029713778,15383.9184417717,3.16924114048919,7,140
"bu",11952.5929651269,9583.64800245841,15.6910710787244,18366.3506958612,14669.5065698212,3.47407899058603,7,140
"mint",10315.4587901928,8496.74669943363,14.8312358636657,15541.3091290152,12863.9169021617,3.50255718571922,7,140
"ols",12329.8903579605,9855.80450021889,17.3145242510186,19077.650615646,15206.6210918907,6.58724896852822,7,140
"wlss",12215.9131455423,9751.51879022127,14.5925999916357,19018.2530595358,15229.0807251811,2.57164715885831,7,140
"wlsv",12142.347731487,9724.09080939189,15.5433747200865,18757.9340151395,15023.7780989802,3.42371311306575,7,140
"base",12824.5894836673,10230.3768244624,16.4437796029663,19889.9066092723,15888.3838371259,4.99686167489623,7,141
"bu",12137.7930840092,9618.07950460969,16.1310674290331,18726.3666262485,14873.1819903267,5.23592898016943,7,141
"mint",11656.6332422233,9234.05410092346,16.2529599574848,17905.2838613755,14140.7204240495,4.94630633568776,7,141
"ols",12553.4591382896,10024.6284317403,15.901344186807,19534.9557511952,15621.9850486085,4.39191627710934,7,141
"wlss",12541.8613094202,10016.5733593948,16.4240043795581,19426.8744084113,15516.2147541131,5.15267488246288,7,141
"wlsv",12469.4569169973,9924.6358152431,16.2801925131748,19306.8437020921,15396.0973539237,5.12374013223258,7,141
"base",10703.8927333773,8633.40564679928,16.4034861276212,16288.537108246,13247.6833134209,6.53529113372713,7,142
"bu",9647.4598842972,7684.47716320064,15.1713013949857,14712.0657400324,11798.3171043281,7.59121838138751,7,142
"mint",8826.64201225573,7449.24533910725,16.2089701278365,12935.9864284185,11007.6464558407,6.05036904424661,7,142
"ols",10418.0555426781,8290.15711843246,17.9340619957909,15701.1160825439,12593.1045540089,10.6028055946494,7,142
"wlss",10190.3645083767,8124.72835220195,15.8416449276472,15565.874396903,12492.8764597122,7.956719608945,7,142
"wlsv",10196.3096951292,8119.08282632536,15.5123813672591,15606.1038377238,12533.8630891737,7.38746919753549,7,142
"base",8572.74977869563,6718.38093328184,14.6537198853652,13020.881230682,10276.0137241072,9.35795014476717,7,143
"bu",7990.81234349436,6392.97574428475,14.8242132967809,11863.9670659325,9621.69862786258,8.92935326823521,7,143
"mint",7792.82915698369,6377.06712634449,15.4105119886591,11365.1048322233,9418.37659595147,8.19238976884241,7,143
"ols",8462.24105057862,6679.96176846159,13.8312213003235,12831.0728899755,10367.8375755584,9.05467696651077,7,143
"wlss",8369.2489502208,6604.04491814703,14.8333267279891,12577.9609150138,10032.7446986579,9.44777639249619,7,143
"wlsv",8340.67893404056,6609.57672915811,14.8367815167968,12505.9784752202,10038.4836742611,9.11878307776684,7,143
"base",11084.2519645879,9451.95557004144,18.3878360973755,16826.9914816924,14491.9637462116,8.6167769861513,7,144
"bu",10124.3286293315,8527.56210317252,16.2707403391249,15544.1768534812,13355.2211547168,10.1740944351495,7,144
"mint",9242.57893274512,8012.66169016118,17.1221135897825,13580.5091886423,11829.3954837656,6.46647394795621,7,144
"ols",10811.1937778656,9124.6976298622,19.1932875046716,16398.7586079133,14072.5227661555,13.0425188569477,7,144
"wlss",10548.5899006922,8852.0335303113,17.536223140335,16098.7759878143,13801.2561554411,11.5442149694906,7,144
"wlsv",10579.1747628873,8860.84174342395,16.7622547235408,16234.7368081799,13856.4865833642,9.91423320718716,7,144
"base",13146.1172157812,11571.6606659804,17.3562706881723,21276.7778418,18766.3979893242,12.9771867989311,7,145
"bu",12512.2388683614,10888.9880992233,16.8692619724277,20209.0637669526,17603.7773047303,12.9192994572651,7,145
"mint",12942.5906544493,11356.4250763845,16.9943826591938,20951.2911130423,18432.2473216076,12.8091546262137,7,145
"ols",13043.1976650127,11497.4091579283,19.6436984275351,21033.9454919778,18467.5137519146,16.9685457834293,7,145
"wlss",12897.6489546718,11364.3814679744,18.2588115532362,20782.0097722331,18285.0269104297,14.1644203018571,7,145
"wlsv",12905.387370945,11330.0597025835,17.1960769638413,20868.4513755039,18349.2434583031,12.9138494446414,7,145
"base",14443.6536025104,12828.0587934786,18.7998048220583,23427.776633663,20751.9428621228,12.8893816395391,7,146
"bu",13525.1724373955,11836.5980528439,18.3284550052312,21784.7015195267,19023.3991809845,12.7558164672846,7,146
"mint",13828.3599302494,12077.0888208432,18.1193777368696,22255.4162208506,19440.7215555857,11.7699422891347,7,146
"ols",14172.1072106575,12530.0165553143,21.3204123762417,22841.2968409606,20084.3388014149,18.133934711765,7,146
"wlss",14036.5220569237,12362.7119655797,20.0287039958833,22653.8343904324,19862.5821917168,15.8879931355568,7,146
"wlsv",14063.8487897551,12392.7468725005,18.5729120065505,22745.7493194265,20007.5965488101,12.9414810486158,7,146
